GAMES,ROUNDS,HitSpacesInRow4,AdjMisses4,NonMissSpaces14,NonMissSpaces24,NonMissSpaces34,NonMissSpaces44,NonMissSpaces54,NoDiagHitsWithAdjHit4,HitSpacesInRow5,AdjMisses5,NonMissSpaces15,NonMissSpaces25,NonMissSpaces35,NonMissSpaces45,NonMissSpaces55,NoDiagHitsWithAdjHit5,HitSpacesInRow3,AdjMisses3,NonMissSpaces13,NonMissSpaces23,NonMissSpaces33,NonMissSpaces43,NonMissSpaces53,NoDiagHitsWithAdjHit3,HitSpacesInRow2,AdjMisses2,NonMissSpaces12,NonMissSpaces22,NonMissSpaces32,NonMissSpaces42,NonMissSpaces52,NoDiagHitsWithAdjHit2
410,55,0.205202178296974,-0.230866582209699,-0.0228543353318543,-0.0435540852176222,-0.0468416010563176,-0.116822569518078,-0.128216842825281,0.411299580053092,0.336603936606907,-0.35781565022523,-0.000249740327110066,-0.0577935947462085,-0.118019535512178,-0.154884729974431,-0.156430110870508,0.31081381076603,-0.111477386782953,-0.616695117661442,-0.17319476443084,-0.283693700328742,-0.402040215437769,-0.439309397229317,-0.509916253592418,1.30476225702053,-0.31591036887169,-0.664189489839743,-0.105435984768473,-0.312624964416811,-0.356194025386799,-0.519851324434134,-0.47297951487012,1.28478586369278
420,55,0.159609265103223,-0.228246656230992,-0.0281851147475835,-0.0488201494779072,-0.0468416010563176,-0.116822569518078,-0.130346007862458,0.409173608023827,0.369947755740379,-0.343923703613747,-0.000249740327110066,-0.0577935947462085,-0.1204277269407,-0.159498290374762,-0.170102812693935,0.325142679953675,-0.102929123847428,-0.553064888886471,-0.173314312430003,-0.287722410643282,-0.410474974404082,-0.441439849530018,-0.479820432518168,1.32385298969553,-0.208292118167747,-0.600643003727679,-0.100520620591301,-0.27286740760072,-0.362295435765314,-0.509930446100614,-0.491966341764279,1.31271971755303
430,56,0.0960185568308784,-0.259902935327792,-0.0235189411715158,-0.0490683671192181,-0.0575046622262363,-0.126661288946121,-0.14093211681357,0.418835039014807,0.321400620017805,-0.358575435388627,-0.00723550798635202,-0.0540923487493183,-0.110237515721555,-0.162693307839072,-0.170102812693935,0.314239187355183,-0.06177663517724,-0.536273618119327,-0.135834428230372,-0.292688198675588,-0.437308063487041,-0.444126661667918,-0.474664720925365,1.34243022446953,-0.239937116462518,-0.557088329382829,-0.108826733444233,-0.271194371166738,-0.374859796972724,-0.521095331295671,-0.459012320787524,1.3390537422018
440,54,0.107676169656247,-0.287582009301114,-0.0322172671678517,-0.0485056461028497,-0.0612988528277289,-0.137119711820524,-0.134816920715051,0.433477169386348,0.321400620017805,-0.358575435388627,-0.00723550798635202,-0.0540923487493183,-0.110237515721555,-0.162693307839072,-0.170102812693935,0.314239187355183,-0.153861300208244,-0.538965853635124,-0.144622362364276,-0.304337599526828,-0.447081394654029,-0.443799228386587,-0.480213149527914,1.37344265272242,-0.203133979041852,-0.540511697725746,-0.113922012663542,-0.246975439779423,-0.378440945797317,-0.550483067728516,-0.493621205202948,1.37424614956355
450,58,0.0358668707558635,-0.387581910451154,-0.0437844226093675,-0.0561416433031486,-0.0729454588919548,-0.130912295208597,-0.151977925996117,0.423226619200451,0.328632788005403,-0.363768089072612,-0.00952604639455536,-0.0495396464892247,-0.110237515721555,-0.159567475032893,-0.170102812693935,0.307866593903151,-0.0999122457424999,-0.625486373717837,-0.154938089538628,-0.290780249046657,-0.458867918513133,-0.451048818091451,-0.48855410013065,1.38630541748954,-0.196281352976207,-0.475197119617274,-0.0889350904006262,-0.260865766854736,-0.400601712445116,-0.549238976811905,-0.468725626596407,1.33115405238961
460,58,0.0358668707558635,-0.387581910451154,-0.0437844226093675,-0.0561416433031486,-0.0729454588919548,-0.130912295208597,-0.151977925996117,0.423226619200451,0.316925126052345,-0.357835442471591,-0.00952604639455536,-0.0460205741543951,-0.107976530228375,-0.151016632292171,-0.176704551498486,0.312380657335746,-0.0456055696261372,-0.622312289211818,-0.148864247503472,-0.291669719380539,-0.442323291403989,-0.480294782492023,-0.492198048418585,1.42208692921362,-0.289841079140811,-0.614096642676963,-0.0892409780454936,-0.296623052163224,-0.421456603347255,-0.510746223517589,-0.429966729342679,1.2987409145716
470,60,0.0248410225336677,-0.433562738869827,-0.0437844226093675,-0.0516069805671088,-0.0681910248602083,-0.15165764218787,-0.151977925996117,0.436572349436422,0.301927128620635,-0.350660129843064,-0.00952604639455536,-0.0509055430202644,-0.113427928490382,-0.151472542319217,-0.197120009059168,0.320631644687267,-0.113751549948987,-0.651435599384284,-0.144762712921638,-0.284844829839614,-0.453395165741635,-0.486078678747511,-0.499133935387318,1.42599885736043,-0.222788630533045,-0.57681325384708,-0.106283783344436,-0.260284679890562,-0.412450433983709,-0.527942160144815,-0.433420308307582,1.31492367508511
480,61,0.00419302436764241,-0.47293947884554,-0.0462816330595014,-0.0543869693755222,-0.0705480842574374,-0.150005650891622,-0.159621918037369,0.436572349436422,0.325595162291585,-0.330871556125488,-0.00320067885444588,-0.0502654131768771,-0.123370405990699,-0.167485687167527,-0.189687890253697,0.334770217316222,-0.0569178891706705,-0.670478990777681,-0.153522976128676,-0.285857056264628,-0.448549348288744,-0.476234656331593,-0.511651635508506,1.44046750120026,-0.272623694284278,-0.680428624277514,-0.11747506257723,-0.283879647829091,-0.43047355653501,-0.555670481525155,-0.437118398755735,1.22343118451043
490,61,0.0493378035635957,-0.431668945655304,-0.0462816330595014,-0.0521311633984418,-0.0705480842574374,-0.160574403080242,-0.151606656038244,0.450627642550464,0.339574419896217,-0.299172166255894,-0.00320067885444588,-0.0574952988602989,-0.120552820110229,-0.16353061951092,-0.189687890253697,0.343436114131189,-0.0994900194210611,-0.679734551973993,-0.160546839089912,-0.264333013853437,-0.455018853393885,-0.493295255457111,-0.530778646627989,1.40900471593141,-0.212406210830088,-0.679556236355567,-0.125046081205195,-0.328121184603029,-0.423726783441404,-0.55181666496898,-0.467223426642692,1.30111364759104
500,56,0.0811626610533884,-0.42537953863503,-0.0424286755887197,-0.0466692524753206,-0.0705480842574374,-0.160574403080242,-0.151606656038244,0.455659090392026,0.284367493785129,-0.315854041145621,-0.0074809278256966,-0.0546729392028235,-0.120552820110229,-0.167917690094832,-0.189687890253697,0.34823805553062,-0.138195604216011,-0.675203502967194,-0.152268213201766,-0.300479082950956,-0.449357658501207,-0.485453604602549,-0.525034684736578,1.4068650291336,-0.235844964998316,-0.607130860789922,-0.127641158454585,-0.320811848373759,-0.449896307639969,-0.560046122498294,-0.450254135653361,1.29276354793635
510,61,0.106305661426255,-0.413283392488227,-0.0424286755887197,-0.0466692524753206,-0.0705480842574374,-0.160574403080242,-0.151606656038244,0.455659090392026,0.283055350989414,-0.312611861258387,-0.0074809278256966,-0.0514971848326299,-0.117292772507441,-0.163072441310261,-0.189687890253697,0.356324092236589,-0.121933786614447,-0.632665750080217,-0.154944178808065,-0.298930554724191,-0.447437662121436,-0.455061044511171,-0.538814026035922,1.43373543308657,-0.276930114797842,-0.69211245040336,-0.132399923133867,-0.357896979824209,-0.460268425770147,-0.563163666234557,-0.45456315714614,1.27083007969691
520,59,0.184797871536001,-0.325031929644338,-0.0332631987364358,-0.0544417310217665,-0.0741822661625132,-0.155501302711502,-0.165417360394655,0.496464449946916,0.241176563247461,-0.29154428260896,-0.0074809278256966,-0.0514971848326299,-0.112484070351093,-0.169670946069005,-0.181384155201854,0.368277915181155,-0.0423957037446141,-0.650959223652656,-0.159494801357346,-0.295919331459646,-0.427703559563843,-0.458779142046041,-0.549526455429799,1.44902061506407,-0.220841324400875,-0.720025788058685,-0.139786158864204,-0.37932720586855,-0.442447964997828,-0.576324963121082,-0.478260429262839,1.35443373847207
530,53,0.180849508827066,-0.332017457255038,-0.0285706340010206,-0.0541444364148023,-0.0780614179318859,-0.155784971392521,-0.165280733262403,0.482449478907694,0.288929688609018,-0.257517505611325,-0.0074809278256966,-0.0514971848326299,-0.112484070351093,-0.165827180507625,-0.181384155201854,0.372507622319562,-0.113065178295618,-0.650954546194463,-0.159505628943311,-0.29980295043243,-0.432679670125582,-0.468677601781836,-0.554324515466368,1.43374258259549,-0.171008948934524,-0.668586654037816,-0.124021831376455,-0.364434959916142,-0.45933676722613,-0.600077563764241,-0.476819241094286,1.36906827249728
540,61,0.19364312491625,-0.356040636149631,-0.0316903528656752,-0.0642310349095874,-0.0888073824203758,-0.166448648820917,-0.168099454629188,0.478295945520187,0.282737372761351,-0.263505313268745,-0.0074809278256966,-0.0514971848326299,-0.112484070351093,-0.161517388556474,-0.181384155201854,0.371055348140196,-0.0856639282226832,-0.743726995410952,-0.17753425516147,-0.299970137271819,-0.448098892802865,-0.491637328857055,-0.550450197405902,1.40504290469515,-0.182826148094304,-0.607879334192902,-0.120573166442382,-0.372756028318474,-0.425203411118519,-0.610407347654568,-0.504416346038192,1.36939032608884
550,60,0.248344138287358,-0.276710061159326,-0.0382424025984834,-0.0610255968795018,-0.0905187129265678,-0.166448648820917,-0.156765843711427,0.502302496771267,0.315485312558656,-0.226525336663043,-0.0074809278256966,-0.04646932863632,-0.108629216142186,-0.161517388556474,-0.181384155201854,0.374901074763868,-0.0527862953940881,-0.726212936467442,-0.17717914915373,-0.319118319437842,-0.437340368574676,-0.490338558092825,-0.532220033695186,1.43567175225942,-0.231477120811686,-0.590313018678878,-0.133351218238943,-0.352985548587786,-0.446865918902075,-0.617439918707825,-0.557323757471013,1.33406911505439
560,57,0.277916351371428,-0.257800496985824,-0.0382424025984834,-0.0579310480008259,-0.0905187129265678,-0.163429979916922,-0.156765843711427,0.508402747801293,0.273004140660571,-0.278150635217352,-0.012483421748057,-0.04646932863632,-0.113357909840836,-0.166924991627471,-0.191872147534061,0.364848817753613,-0.116745917498125,-0.71266084923359,-0.163862955274372,-0.283739019805625,-0.437894060081838,-0.491931217741424,-0.541586120999813,1.42939502719892,-0.166015656104267,-0.573740330499496,-0.117642778590994,-0.373381496491233,-0.477716801065589,-0.588281336855205,-0.585833925714967,1.36794400960405
570,57,0.345605685277021,-0.193027956641246,-0.0318347475041091,-0.0621119001402335,-0.082927207023169,-0.153198323792336,-0.153649197540229,0.524009275770352,0.252907784623926,-0.295389376877225,-0.010952293269197,-0.0428241437999164,-0.11429725644104,-0.177436125054205,-0.195638825804264,0.372262131389478,-0.170945574051267,-0.697686707856395,-0.164222399244901,-0.308506663441967,-0.443598899625939,-0.489748203528224,-0.540124714114571,1.39033601200495,-0.0512664147119221,-0.487791597098811,-0.0919163234515516,-0.361362390223953,-0.49862330182604,-0.610930353447876,-0.610449904841087,1.43486983516684
580,55,0.345605685277021,-0.193027956641246,-0.0318347475041091,-0.0621119001402335,-0.082927207023169,-0.153198323792336,-0.153649197540229,0.524009275770352,0.260022714846644,-0.290728086258416,-0.0056635686859048,-0.0467485725483888,-0.114862799489593,-0.175905185752034,-0.195638825804264,0.370033922494135,0.00804860202778114,-0.558176355497757,-0.171252312404667,-0.325188872206358,-0.457051233561856,-0.473360615499554,-0.519556275899984,1.47167266861264,-0.132761581331281,-0.57995421617339,-0.106862717251116,-0.33985152969951,-0.473876686363816,-0.623547705722688,-0.60660237570884,1.42110481095875
590,56,0.294103239475341,-0.227500343286987,-0.039903733701437,-0.0627566407033128,-0.082927207023169,-0.157163547778534,-0.158265828466967,0.537589082375137,0.287876612560126,-0.295659759149659,-0.0152105766439169,-0.0508113931725254,-0.104105427606391,-0.175905185752034,-0.20015128278948,0.380768093339603,-0.122302711147948,-0.632256095513422,-0.173350204432943,-0.333883503844941,-0.470001364174257,-0.487750437497634,-0.533763571584046,1.4176789736887,-0.12539611983085,-0.532436329024118,-0.113388418292216,-0.359040015088734,-0.455522694708911,-0.616593692438986,-0.586317562055512,1.42811774945074
600,55,0.214461262568447,-0.255091622948561,-0.0441912057604285,-0.0585038784966866,-0.0880756571807512,-0.179892403090798,-0.182075694210657,0.533592563916651,0.28480291729215,-0.266203240442491,-0.00796747775282439,-0.0459361061443935,-0.110988698777714,-0.175905185752034,-0.20015128278948,0.385996609438127,-0.152780520143979,-0.637525788598802,-0.176901128937566,-0.325840188478766,-0.471620647436132,-0.470834388280375,-0.528792263296845,1.42981897287416,-0.253085110394681,-0.580416685658993,-0.0930510344780707,-0.395506350055566,-0.457865570248847,-0.612464374060774,-0.557743772593377,1.40776587911902
610,62,0.0956366035140974,-0.319456251255275,-0.0541980846976638,-0.0639072804539751,-0.0909121182214353,-0.182802177457899,-0.195932804954252,0.549281669056989,0.28480291729215,-0.266203240442491,-0.00796747775282439,-0.0459361061443935,-0.110988698777714,-0.175905185752034,-0.20015128278948,0.385996609438127,-0.0747790890789501,-0.636833101021554,-0.171619330763854,-0.344889066509599,-0.490587251877722,-0.452410485941595,-0.511153494607022,1.44830856596971,-0.0537450315932297,-0.519320117251148,-0.0899187499231468,-0.391519515153306,-0.479606421141409,-0.583721331886568,-0.587609919263159,1.48592810854711
620,60,0.0262163516324437,-0.433478375756443,-0.0646477004312206,-0.0845533027311676,-0.105525738225086,-0.204053830979989,-0.191535378273869,0.559062159295948,0.296524920444558,-0.261205107327043,-0.00796747775282439,-0.0459361061443935,-0.110988698777714,-0.166712987164053,-0.195750734005471,0.382413430103983,-0.0240222830100296,-0.581885391858833,-0.190870324336953,-0.341482838481631,-0.486082646690963,-0.47946460906619,-0.485908863724544,1.46045407654019,-0.162441466766774,-0.63592896674189,-0.0751987824492348,-0.37051149575081,-0.490529780618506,-0.542273144337709,-0.582148902142806,1.41765589404932
630,63,0.0945178464596699,-0.408170849609326,-0.0574038588442633,-0.0735137984088269,-0.11191013590218,-0.209969572148831,-0.188899078204348,0.56629151494431,0.317069500612666,-0.241482157995041,-0.00796747775282439,-0.0459361061443935,-0.110988698777714,-0.166712987164053,-0.191016978527019,0.382413430103983,-0.0776990794527538,-0.681166806396305,-0.192826660318423,-0.361938973999066,-0.474004636796786,-0.530709883173546,-0.529439536059108,1.45215348661118,-0.278694958656835,-0.633342706893721,-0.0724968453773089,-0.365685232975893,-0.498578763817781,-0.546649726981072,-0.600484153896562,1.39320585820216
640,64,0.111677637486738,-0.375020567514188,-0.0574038588442633,-0.0694541505226765,-0.11191013590218,-0.214528003362315,-0.191585192337502,0.568746340718964,0.30765258543069,-0.235125108315487,-0.00366819166203081,-0.0459361061443935,-0.110988698777714,-0.166712987164053,-0.191016978527019,0.382413430103983,-0.0352901922193761,-0.636721462386381,-0.182792479326657,-0.400860894552785,-0.49662297448067,-0.533074000484388,-0.538060901865163,1.47982847988906,-0.209783029506843,-0.673541490477994,-0.0906263280083455,-0.356392510397234,-0.523614223053463,-0.553967179829706,-0.601353518486488,1.38095328306097
650,56,0.126965434097349,-0.367533585058274,-0.0528073591085385,-0.065311707858089,-0.114476056012183,-0.214528003362315,-0.18609722071049,0.572195525346215,0.275439181335521,-0.300588269543654,-0.0112066702977705,-0.04218544906331,-0.114839532978912,-0.174567300486934,-0.191016978527019,0.37234053894085,-0.0806343272091374,-0.611776711924426,-0.167320749271159,-0.433589186644545,-0.459263080459591,-0.530780661158679,-0.518491918789236,1.47670810866442,-0.260364959287252,-0.576142236357787,-0.109646349139031,-0.358733114906817,-0.52122231452969,-0.539803882082824,-0.575442027944638,1.42450338408377
660,56,0.153282688246486,-0.329369604457515,-0.0570379625088591,-0.0612786960298277,-0.119994501124253,-0.206985108939315,-0.187658970079198,0.581680467836239,0.300854342354806,-0.285364104797677,-0.00756816834685024,-0.04218544906331,-0.114839532978912,-0.167549231971542,-0.191016978527019,0.375361195860909,-0.0471307012306396,-0.614706112822559,-0.157061360803995,-0.427532871918598,-0.439908503233716,-0.538568466758069,-0.521556544494544,1.44582400251452,-0.263806091757435,-0.571506822738958,-0.126314192215362,-0.345245301978678,-0.529657636363482,-0.525625646987991,-0.560305381553051,1.43450110793286
670,55,0.117697884807623,-0.412849489864653,-0.0693135598599881,-0.0923114434417169,-0.131281274418556,-0.20623410335696,-0.227810534516011,0.596051474207552,0.30838614466632,-0.25510162321239,-0.00756816834685024,-0.0436969496297619,-0.119592040511841,-0.184147113495955,-0.19116855498562,0.388772416073947,-0.0838941681653271,-0.530916748440414,-0.146405899190793,-0.424371087475984,-0.428130383264795,-0.530984356526524,-0.548404985750545,1.43903467465198,-0.355562238996619,-0.50736864913888,-0.126702378568628,-0.360591527864023,-0.524743086870546,-0.544578680654793,-0.547779970227893,1.40693590217905
680,53,0.049728139343664,-0.443372267058977,-0.0787369232348004,-0.0923114434417169,-0.148927447483649,-0.226153258101341,-0.250272648751956,0.621152117231131,0.2333789966056,-0.274492349177851,-0.0028545830720719,-0.0410638089575682,-0.132202974618302,-0.211022958374149,-0.190047261943775,0.367204593468153,-0.152771839390416,-0.571243392984426,-0.145677422937934,-0.424648886517352,-0.434705266189277,-0.550109327894746,-0.556511912828683,1.41703243356155,-0.208701215770555,-0.470207579470342,-0.142589428604221,-0.372433576791224,-0.531458814758025,-0.521639473107932,-0.533329883774675,1.47311633847229
690,55,0.0442596438837344,-0.44970602750764,-0.0724618954500809,-0.0917013521508303,-0.162954113487902,-0.235180130664039,-0.263525540578621,0.626440172727141,0.214190943675756,-0.279123114907336,-0.0028545830720719,-0.0410638089575682,-0.138127042558635,-0.207280689339813,-0.186004294192084,0.367204593468153,-0.0813742588409336,-0.49214805098798,-0.145606815795797,-0.435192978153917,-0.440121329725266,-0.556226610664575,-0.579879240121617,1.45456046116448,-0.211435453344494,-0.539244160551899,-0.130882844021119,-0.36485360326813,-0.519566327418848,-0.52650219830698,-0.542197066473927,1.40581875275008
700,56,0.0788674483618236,-0.440148459418111,-0.0761399681133039,-0.0899332842328254,-0.177111144346439,-0.237878304728087,-0.262552513629979,0.638863794918925,0.273450188344115,-0.244184598569531,-0.0028545830720719,-0.0410638089575682,-0.133752891327365,-0.203263122390334,-0.186004294192084,0.367204593468153,-0.0766740801387991,-0.561478606703413,-0.127940894658495,-0.409032769468031,-0.437139291924381,-0.572788154138738,-0.556273785537216,1.43503504492185,-0.294423861898167,-0.559685971916098,-0.130159781321111,-0.363672139251054,-0.504526839191715,-0.527802842756181,-0.527441010313159,1.37963511111562
710,55,0.0595861080957969,-0.45818963531311,-0.0761399681133039,-0.0942616470069199,-0.177111144346439,-0.231714601609019,-0.253736018807789,0.636099157500719,0.267035569748682,-0.229149757342651,-0.00472734271817989,-0.0381567487776119,-0.149838765424519,-0.198545878068635,-0.183840060695529,0.354686586349994,-0.0167838269267168,-0.483500733181228,-0.130208285542496,-0.411201873329969,-0.423675177980143,-0.560064192291732,-0.540493871404743,1.45206059337,-0.293343733196483,-0.59522580789687,-0.119681351684821,-0.38837902381497,-0.493147333589241,-0.528656142662032,-0.543811546094682,1.3946700549423
720,61,0.0261422577380715,-0.488003527604995,-0.0733654821500497,-0.100436381153629,-0.188958339077274,-0.245635203001437,-0.260254451497841,0.63895988877462,0.276685847581131,-0.226916780571891,-0.00472734271817989,-0.0307910283213194,-0.149838765424519,-0.202998146273222,-0.183840060695529,0.364303159340023,-0.10693192796371,-0.595764329444941,-0.147517131798967,-0.381025245238649,-0.455778762770412,-0.582543749717949,-0.566395494734712,1.43044953081116,-0.282220304408794,-0.612119060355681,-0.114940956725723,-0.393929831171519,-0.489684205889795,-0.525118067579725,-0.540377422411689,1.34677281880426
730,63,0.113488220406835,-0.480891299834857,-0.0748830677892508,-0.0939917558603466,-0.192276843583451,-0.243305989372633,-0.260682006209584,0.659948269008679,0.268912382929546,-0.22760040527381,-0.00973348148353645,-0.0219611458583785,-0.154371541454025,-0.214467226385547,-0.18676300750688,0.360087314818572,-0.129485378772355,-0.679861232771016,-0.150715640768622,-0.401239850707807,-0.470028791961775,-0.552305488780279,-0.566977492843193,1.44354130355395,-0.246180256673384,-0.531454081003724,-0.113370226604032,-0.434878920817954,-0.485852368645987,-0.56003998126772,-0.519333307664338,1.38353953162659
